REF_DATE,GEO,DGUID,Age,Gender,Statistics,Total,Non_Immigrants,Immigrants,Recent_Immigrants_2016_2021,Non_Permanent_Residents
2021,"Prince Rupert (CA), B.C.",2021S0504955,0 to 14 years,Men+,2021 Counts,1210.0,1175.0,25.0,10.0,10.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,0 to 14 years,Women+,2021 Counts,1130.0,1095.0,30.0,25.0,10.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,15 years and over,Total - Gender,2021 Counts,10960.0,9110.0,1570.0,220.0,285.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,15 years and over,Men+,2021 Counts,5660.0,4715.0,775.0,90.0,175.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,15 years and over,Women+,2021 Counts,5295.0,4395.0,790.0,130.0,110.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,15 to 24 years,Total - Gender,2021 Counts,1585.0,1360.0,95.0,55.0,125.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,15 to 24 years,Men+,2021 Counts,805.0,655.0,70.0,35.0,80.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,15 to 24 years,Women+,2021 Counts,770.0,705.0,25.0,15.0,40.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,15 to 19 years,Total - Gender,2021 Counts,760.0,700.0,45.0,30.0,20.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,15 to 19 years,Men+,2021 Counts,390.0,350.0,25.0,15.0,10.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,15 to 19 years,Women+,2021 Counts,375.0,355.0,15.0,15.0,10.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,20 to 24 years,Total - Gender,2021 Counts,820.0,655.0,55.0,30.0,110.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,20 to 24 years,Men+,2021 Counts,420.0,305.0,40.0,25.0,75.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,20 to 24 years,Women+,2021 Counts,395.0,345.0,15.0,0.0,35.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,25 to 64 years,Total - Gender,2021 Counts,7250.0,6120.0,965.0,155.0,160.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,25 to 64 years,Men+,2021 Counts,3765.0,3250.0,425.0,45.0,95.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,25 to 64 years,Women+,2021 Counts,3485.0,2875.0,540.0,110.0,65.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,25 to 54 years,Total - Gender,2021 Counts,5320.0,4480.0,680.0,155.0,160.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,25 to 54 years,Men+,2021 Counts,2730.0,2355.0,280.0,45.0,95.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,25 to 54 years,Women+,2021 Counts,2595.0,2130.0,400.0,110.0,65.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,25 to 34 years,Total - Gender,2021 Counts,1995.0,1715.0,165.0,75.0,115.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,25 to 34 years,Men+,2021 Counts,1040.0,905.0,75.0,20.0,60.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,25 to 34 years,Women+,2021 Counts,955.0,815.0,90.0,50.0,60.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,35 to 44 years,Total - Gender,2021 Counts,1585.0,1285.0,255.0,45.0,40.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,35 to 44 years,Men+,2021 Counts,815.0,665.0,120.0,20.0,30.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,35 to 44 years,Women+,2021 Counts,765.0,625.0,135.0,30.0,10.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,45 to 54 years,Total - Gender,2021 Counts,1735.0,1475.0,260.0,40.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,45 to 54 years,Men+,2021 Counts,870.0,780.0,85.0,0.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,45 to 54 years,Women+,2021 Counts,865.0,690.0,175.0,30.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,55 to 64 years,Total - Gender,2021 Counts,1930.0,1645.0,285.0,0.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,55 to 64 years,Men+,2021 Counts,1040.0,895.0,145.0,0.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,55 to 64 years,Women+,2021 Counts,895.0,745.0,145.0,0.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,65 years and over,Total - Gender,2021 Counts,2130.0,1625.0,505.0,10.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,65 years and over,Men+,2021 Counts,1095.0,810.0,280.0,0.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,65 years and over,Women+,2021 Counts,1040.0,815.0,225.0,0.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,65 to 74 years,Total - Gender,2021 Counts,1365.0,1060.0,305.0,10.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,65 to 74 years,Men+,2021 Counts,730.0,535.0,190.0,0.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,65 to 74 years,Women+,2021 Counts,635.0,520.0,115.0,0.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,75 years and over,Total - Gender,2021 Counts,765.0,570.0,200.0,0.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,75 years and over,Men+,2021 Counts,360.0,275.0,90.0,0.0,0.0
2021,"Prince Rupert (CA), B.C.",2021S0504955,75 years and over,Women+,2021 Counts,405.0,290.0,110.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,Total - Age,Total - Gender,2021 Counts,22900.0,21145.0,1650.0,145.0,105.0
2021,"Quesnel (CA), B.C.",2021S0504952,Total - Age,Men+,2021 Counts,11545.0,10750.0,755.0,70.0,40.0
2021,"Quesnel (CA), B.C.",2021S0504952,Total - Age,Women+,2021 Counts,11360.0,10400.0,900.0,80.0,65.0
2021,"Quesnel (CA), B.C.",2021S0504952,0 to 14 years,Total - Gender,2021 Counts,3650.0,3615.0,25.0,15.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,0 to 14 years,Men+,2021 Counts,1890.0,1875.0,10.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,0 to 14 years,Women+,2021 Counts,1765.0,1745.0,15.0,15.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,15 years and over,Total - Gender,2021 Counts,19250.0,17530.0,1625.0,135.0,95.0
2021,"Quesnel (CA), B.C.",2021S0504952,15 years and over,Men+,2021 Counts,9660.0,8880.0,740.0,70.0,40.0
2021,"Quesnel (CA), B.C.",2021S0504952,15 years and over,Women+,2021 Counts,9595.0,8655.0,885.0,65.0,60.0
2021,"Quesnel (CA), B.C.",2021S0504952,15 to 24 years,Total - Gender,2021 Counts,2305.0,2215.0,75.0,25.0,15.0
2021,"Quesnel (CA), B.C.",2021S0504952,15 to 24 years,Men+,2021 Counts,1260.0,1215.0,35.0,15.0,10.0
2021,"Quesnel (CA), B.C.",2021S0504952,15 to 24 years,Women+,2021 Counts,1050.0,1000.0,40.0,10.0,10.0
2021,"Quesnel (CA), B.C.",2021S0504952,15 to 19 years,Total - Gender,2021 Counts,1280.0,1240.0,35.0,10.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,15 to 19 years,Men+,2021 Counts,710.0,690.0,20.0,10.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,15 to 19 years,Women+,2021 Counts,560.0,550.0,15.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,20 to 24 years,Total - Gender,2021 Counts,1030.0,980.0,35.0,20.0,15.0
2021,"Quesnel (CA), B.C.",2021S0504952,20 to 24 years,Men+,2021 Counts,545.0,525.0,10.0,10.0,10.0
2021,"Quesnel (CA), B.C.",2021S0504952,20 to 24 years,Women+,2021 Counts,485.0,450.0,25.0,10.0,10.0
2021,"Quesnel (CA), B.C.",2021S0504952,25 to 64 years,Total - Gender,2021 Counts,11890.0,11010.0,810.0,110.0,75.0
2021,"Quesnel (CA), B.C.",2021S0504952,25 to 64 years,Men+,2021 Counts,5840.0,5455.0,365.0,50.0,25.0
2021,"Quesnel (CA), B.C.",2021S0504952,25 to 64 years,Women+,2021 Counts,6050.0,5560.0,440.0,55.0,45.0
2021,"Quesnel (CA), B.C.",2021S0504952,25 to 54 years,Total - Gender,2021 Counts,8020.0,7495.0,455.0,100.0,70.0
2021,"Quesnel (CA), B.C.",2021S0504952,25 to 54 years,Men+,2021 Counts,3845.0,3625.0,195.0,50.0,25.0
2021,"Quesnel (CA), B.C.",2021S0504952,25 to 54 years,Women+,2021 Counts,4170.0,3865.0,255.0,55.0,45.0
2021,"Quesnel (CA), B.C.",2021S0504952,25 to 34 years,Total - Gender,2021 Counts,2410.0,2210.0,145.0,60.0,55.0
2021,"Quesnel (CA), B.C.",2021S0504952,25 to 34 years,Men+,2021 Counts,1190.0,1100.0,70.0,35.0,20.0
2021,"Quesnel (CA), B.C.",2021S0504952,25 to 34 years,Women+,2021 Counts,1225.0,1110.0,80.0,30.0,35.0
2021,"Quesnel (CA), B.C.",2021S0504952,35 to 44 years,Total - Gender,2021 Counts,2630.0,2510.0,110.0,20.0,10.0
2021,"Quesnel (CA), B.C.",2021S0504952,35 to 44 years,Men+,2021 Counts,1280.0,1235.0,40.0,10.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,35 to 44 years,Women+,2021 Counts,1345.0,1270.0,65.0,15.0,10.0
2021,"Quesnel (CA), B.C.",2021S0504952,45 to 54 years,Total - Gender,2021 Counts,2980.0,2775.0,200.0,15.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,45 to 54 years,Men+,2021 Counts,1375.0,1295.0,85.0,10.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,45 to 54 years,Women+,2021 Counts,1600.0,1485.0,110.0,10.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,55 to 64 years,Total - Gender,2021 Counts,3875.0,3515.0,350.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,55 to 64 years,Men+,2021 Counts,1995.0,1825.0,165.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,55 to 64 years,Women+,2021 Counts,1880.0,1695.0,185.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,65 years and over,Total - Gender,2021 Counts,5050.0,4305.0,740.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,65 years and over,Men+,2021 Counts,2555.0,2210.0,340.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,65 years and over,Women+,2021 Counts,2495.0,2095.0,400.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,65 to 74 years,Total - Gender,2021 Counts,3345.0,2915.0,415.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,65 to 74 years,Men+,2021 Counts,1735.0,1550.0,185.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,65 to 74 years,Women+,2021 Counts,1605.0,1370.0,235.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,75 years and over,Total - Gender,2021 Counts,1710.0,1385.0,320.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,75 years and over,Men+,2021 Counts,815.0,660.0,160.0,0.0,0.0
2021,"Quesnel (CA), B.C.",2021S0504952,75 years and over,Women+,2021 Counts,890.0,730.0,165.0,0.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,Total - Age,Total - Gender,2021 Counts,18890.0,16855.0,1915.0,255.0,125.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,Total - Age,Men+,2021 Counts,9025.0,8105.0,850.0,125.0,75.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,Total - Age,Women+,2021 Counts,9865.0,8755.0,1060.0,130.0,45.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,0 to 14 years,Total - Gender,2021 Counts,2845.0,2755.0,85.0,55.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,0 to 14 years,Men+,2021 Counts,1510.0,1460.0,50.0,35.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,0 to 14 years,Women+,2021 Counts,1335.0,1300.0,30.0,20.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,15 years and over,Total - Gender,2021 Counts,16045.0,14095.0,1835.0,195.0,120.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,15 years and over,Men+,2021 Counts,7515.0,6645.0,805.0,95.0,75.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,15 years and over,Women+,2021 Counts,8525.0,7455.0,1030.0,105.0,45.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,15 to 24 years,Total - Gender,2021 Counts,1790.0,1670.0,90.0,30.0,30.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,15 to 24 years,Men+,2021 Counts,925.0,875.0,35.0,20.0,20.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,15 to 24 years,Women+,2021 Counts,865.0,795.0,55.0,15.0,10.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,15 to 19 years,Total - Gender,2021 Counts,1100.0,1025.0,60.0,25.0,10.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,15 to 19 years,Men+,2021 Counts,550.0,525.0,20.0,10.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,15 to 19 years,Women+,2021 Counts,550.0,500.0,45.0,10.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,20 to 24 years,Total - Gender,2021 Counts,695.0,645.0,25.0,10.0,20.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,20 to 24 years,Men+,2021 Counts,375.0,355.0,10.0,0.0,10.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,20 to 24 years,Women+,2021 Counts,315.0,295.0,15.0,0.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,25 to 64 years,Total - Gender,2021 Counts,8955.0,8010.0,855.0,160.0,85.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,25 to 64 years,Men+,2021 Counts,4180.0,3735.0,390.0,70.0,55.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,25 to 64 years,Women+,2021 Counts,4775.0,4275.0,470.0,85.0,35.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,25 to 54 years,Total - Gender,2021 Counts,5955.0,5290.0,575.0,160.0,85.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,25 to 54 years,Men+,2021 Counts,2820.0,2515.0,250.0,70.0,55.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,25 to 54 years,Women+,2021 Counts,3140.0,2780.0,320.0,85.0,35.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,25 to 34 years,Total - Gender,2021 Counts,1820.0,1650.0,115.0,65.0,45.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,25 to 34 years,Men+,2021 Counts,845.0,770.0,60.0,30.0,15.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,25 to 34 years,Women+,2021 Counts,970.0,880.0,60.0,30.0,30.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,35 to 44 years,Total - Gender,2021 Counts,2030.0,1795.0,215.0,60.0,25.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,35 to 44 years,Men+,2021 Counts,975.0,860.0,95.0,25.0,20.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,35 to 44 years,Women+,2021 Counts,1055.0,935.0,120.0,35.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,45 to 54 years,Total - Gender,2021 Counts,2105.0,1845.0,245.0,30.0,20.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,45 to 54 years,Men+,2021 Counts,995.0,885.0,95.0,15.0,20.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,45 to 54 years,Women+,2021 Counts,1110.0,960.0,145.0,20.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,55 to 64 years,Total - Gender,2021 Counts,3000.0,2720.0,285.0,0.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,55 to 64 years,Men+,2021 Counts,1360.0,1220.0,145.0,0.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,55 to 64 years,Women+,2021 Counts,1640.0,1495.0,145.0,0.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,65 years and over,Total - Gender,2021 Counts,5305.0,4420.0,885.0,10.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,65 years and over,Men+,2021 Counts,2415.0,2035.0,380.0,0.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,65 years and over,Women+,2021 Counts,2890.0,2390.0,505.0,10.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,65 to 74 years,Total - Gender,2021 Counts,2960.0,2540.0,425.0,10.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,65 to 74 years,Men+,2021 Counts,1340.0,1170.0,165.0,0.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,65 to 74 years,Women+,2021 Counts,1625.0,1365.0,255.0,10.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,75 years and over,Total - Gender,2021 Counts,2340.0,1880.0,465.0,0.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,75 years and over,Men+,2021 Counts,1075.0,860.0,210.0,0.0,0.0
2021,"Salmon Arm (CA), B.C.",2021S0504920,75 years and over,Women+,2021 Counts,1265.0,1020.0,250.0,0.0,0.0
2021,"Squamish (CA), B.C.",2021S0504934,Total - Age,Total - Gender,2021 Counts,23955.0,18495.0,4775.0,985.0,685.0
2021,"Squamish (CA), B.C.",2021S0504934,Total - Age,Men+,2021 Counts,12130.0,9370.0,2365.0,520.0,395.0
2021,"Squamish (CA), B.C.",2021S0504934,Total - Age,Women+,2021 Counts,11825.0,9125.0,2415.0,465.0,290.0
2021,"Squamish (CA), B.C.",2021S0504934,0 to 14 years,Total - Gender,2021 Counts,4550.0,4345.0,135.0,95.0,70.0
2021,"Squamish (CA), B.C.",2021S0504934,0 to 14 years,Men+,2021 Counts,2320.0,2210.0,70.0,55.0,45.0
2021,"Squamish (CA), B.C.",2021S0504934,0 to 14 years,Women+,2021 Counts,2230.0,2135.0,70.0,45.0,25.0
2021,"Squamish (CA), B.C.",2021S0504934,15 years and over,Total - Gender,2021 Counts,19405.0,14145.0,4645.0,890.0,615.0
2021,"Squamish (CA), B.C.",2021S0504934,15 years and over,Men+,2021 Counts,9810.0,7160.0,2300.0,465.0,350.0
2021,"Squamish (CA), B.C.",2021S0504934,15 years and over,Women+,2021 Counts,9600.0,6990.0,2350.0,425.0,265.0
2021,"Squamish (CA), B.C.",2021S0504934,15 to 24 years,Total - Gender,2021 Counts,1970.0,1705.0,150.0,45.0,120.0
2021,"Squamish (CA), B.C.",2021S0504934,15 to 24 years,Men+,2021 Counts,1070.0,930.0,80.0,25.0,55.0
2021,"Squamish (CA), B.C.",2021S0504934,15 to 24 years,Women+,2021 Counts,905.0,775.0,70.0,15.0,65.0
2021,"Squamish (CA), B.C.",2021S0504934,15 to 19 years,Total - Gender,2021 Counts,1055.0,940.0,70.0,10.0,45.0
2021,"Squamish (CA), B.C.",2021S0504934,15 to 19 years,Men+,2021 Counts,560.0,490.0,35.0,10.0,30.0
2021,"Squamish (CA), B.C.",2021S0504934,15 to 19 years,Women+,2021 Counts,495.0,450.0,30.0,0.0,10.0
2021,"Squamish (CA), B.C.",2021S0504934,20 to 24 years,Total - Gender,2021 Counts,920.0,760.0,75.0,35.0,80.0
2021,"Squamish (CA), B.C.",2021S0504934,20 to 24 years,Men+,2021 Counts,510.0,440.0,45.0,15.0,30.0
2021,"Squamish (CA), B.C.",2021S0504934,20 to 24 years,Women+,2021 Counts,415.0,325.0,35.0,15.0,50.0
2021,"Squamish (CA), B.C.",2021S0504934,25 to 64 years,Total - Gender,2021 Counts,14765.0,10875.0,3405.0,835.0,485.0
2021,"Squamish (CA), B.C.",2021S0504934,25 to 64 years,Men+,2021 Counts,7430.0,5455.0,1690.0,440.0,290.0
2021,"Squamish (CA), B.C.",2021S0504934,25 to 64 years,Women+,2021 Counts,7330.0,5425.0,1715.0,395.0,195.0
2021,"Squamish (CA), B.C.",2021S0504934,25 to 54 years,Total - Gender,2021 Counts,12530.0,9125.0,2935.0,810.0,470.0
2021,"Squamish (CA), B.C.",2021S0504934,25 to 54 years,Men+,2021 Counts,6265.0,4510.0,1470.0,425.0,285.0
2021,"Squamish (CA), B.C.",2021S0504934,25 to 54 years,Women+,2021 Counts,6265.0,4610.0,1465.0,385.0,190.0
2021,"Squamish (CA), B.C.",2021S0504934,25 to 34 years,Total - Gender,2021 Counts,4130.0,2980.0,845.0,460.0,305.0
2021,"Squamish (CA), B.C.",2021S0504934,25 to 34 years,Men+,2021 Counts,2055.0,1450.0,410.0,220.0,190.0
2021,"Squamish (CA), B.C.",2021S0504934,25 to 34 years,Women+,2021 Counts,2075.0,1525.0,435.0,235.0,120.0
2021,"Squamish (CA), B.C.",2021S0504934,35 to 44 years,Total - Gender,2021 Counts,4910.0,3550.0,1250.0,285.0,110.0
2021,"Squamish (CA), B.C.",2021S0504934,35 to 44 years,Men+,2021 Counts,2435.0,1720.0,655.0,165.0,65.0
2021,"Squamish (CA), B.C.",2021S0504934,35 to 44 years,Women+,2021 Counts,2470.0,1830.0,600.0,120.0,45.0
2021,"Squamish (CA), B.C.",2021S0504934,45 to 54 years,Total - Gender,2021 Counts,3490.0,2595.0,840.0,70.0,55.0
2021,"Squamish (CA), B.C.",2021S0504934,45 to 54 years,Men+,2021 Counts,1775.0,1340.0,405.0,30.0,25.0
2021,"Squamish (CA), B.C.",2021S0504934,45 to 54 years,Women+,2021 Counts,1715.0,1255.0,435.0,35.0,25.0
2021,"Squamish (CA), B.C.",2021S0504934,55 to 64 years,Total - Gender,2021 Counts,2235.0,1750.0,470.0,30.0,10.0
2021,"Squamish (CA), B.C.",2021S0504934,55 to 64 years,Men+,2021 Counts,1165.0,940.0,220.0,15.0,0.0
2021,"Squamish (CA), B.C.",2021S0504934,55 to 64 years,Women+,2021 Counts,1065.0,815.0,250.0,15.0,0.0
2021,"Squamish (CA), B.C.",2021S0504934,65 years and over,Total - Gender,2021 Counts,2670.0,1565.0,1095.0,10.0,10.0
2021,"Squamish (CA), B.C.",2021S0504934,65 years and over,Men+,2021 Counts,1310.0,780.0,530.0,0.0,0.0
2021,"Squamish (CA), B.C.",2021S0504934,65 years and over,Women+,2021 Counts,1360.0,790.0,565.0,10.0,0.0
2021,"Squamish (CA), B.C.",2021S0504934,65 to 74 years,Total - Gender,2021 Counts,1645.0,1060.0,580.0,10.0,10.0
2021,"Squamish (CA), B.C.",2021S0504934,65 to 74 years,Men+,2021 Counts,830.0,550.0,275.0,0.0,0.0
2021,"Squamish (CA), B.C.",2021S0504934,65 to 74 years,Women+,2021 Counts,815.0,510.0,310.0,10.0,0.0
2021,"Squamish (CA), B.C.",2021S0504934,75 years and over,Total - Gender,2021 Counts,1020.0,510.0,515.0,0.0,0.0
2021,"Squamish (CA), B.C.",2021S0504934,75 years and over,Men+,2021 Counts,480.0,225.0,250.0,0.0,0.0
2021,"Squamish (CA), B.C.",2021S0504934,75 years and over,Women+,2021 Counts,545.0,280.0,260.0,0.0,0.0
2021,"Terrace (CA), B.C.",2021S0504965,Total - Age,Total - Gender,2021 Counts,19515.0,17440.0,1635.0,175.0,440.0
2021,"Terrace (CA), B.C.",2021S0504965,Total - Age,Men+,2021 Counts,9810.0,8750.0,775.0,60.0,285.0
2021,"Terrace (CA), B.C.",2021S0504965,Total - Age,Women+,2021 Counts,9705.0,8685.0,865.0,120.0,150.0
2021,"Terrace (CA), B.C.",2021S0504965,0 to 14 years,Total - Gender,2021 Counts,3570.0,3515.0,30.0,25.0,20.0
2021,"Terrace (CA), B.C.",2021S0504965,0 to 14 years,Men+,2021 Counts,1780.0,1745.0,25.0,10.0,10.0
2021,"Terrace (CA), B.C.",2021S0504965,0 to 14 years,Women+,2021 Counts,1790.0,1765.0,10.0,10.0,15.0
2021,"Terrace (CA), B.C.",2021S0504965,15 years and over,Total - Gender,2021 Counts,15945.0,13925.0,1605.0,150.0,415.0
2021,"Terrace (CA), B.C.",2021S0504965,15 years and over,Men+,2021 Counts,8035.0,7000.0,755.0,50.0,275.0
2021,"Terrace (CA), B.C.",2021S0504965,15 years and over,Women+,2021 Counts,7915.0,6920.0,855.0,105.0,140.0
2021,"Terrace (CA), B.C.",2021S0504965,15 to 24 years,Total - Gender,2021 Counts,2180.0,1995.0,25.0,0.0,155.0
2021,"Terrace (CA), B.C.",2021S0504965,15 to 24 years,Men+,2021 Counts,1150.0,1015.0,0.0,0.0,130.0
2021,"Terrace (CA), B.C.",2021S0504965,15 to 24 years,Women+,2021 Counts,1030.0,985.0,15.0,0.0,30.0
2021,"Terrace (CA), B.C.",2021S0504965,15 to 19 years,Total - Gender,2021 Counts,1090.0,1075.0,10.0,0.0,0.0
2021,"Terrace (CA), B.C.",2021S0504965,15 to 19 years,Men+,2021 Counts,580.0,570.0,0.0,0.0,0.0
2021,"Terrace (CA), B.C.",2021S0504965,15 to 19 years,Women+,2021 Counts,510.0,500.0,10.0,0.0,0.0
2021,"Terrace (CA), B.C.",2021S0504965,20 to 24 years,Total - Gender,2021 Counts,1090.0,925.0,15.0,0.0,150.0
2021,"Terrace (CA), B.C.",2021S0504965,20 to 24 years,Men+,2021 Counts,575.0,445.0,0.0,0.0,125.0
2021,"Terrace (CA), B.C.",2021S0504965,20 to 24 years,Women+,2021 Counts,515.0,480.0,10.0,0.0,30.0
2021,"Terrace (CA), B.C.",2021S0504965,25 to 64 years,Total - Gender,2021 Counts,10585.0,9435.0,900.0,140.0,250.0
2021,"Terrace (CA), B.C.",2021S0504965,25 to 64 years,Men+,2021 Counts,5280.0,4725.0,410.0,50.0,145.0
2021,"Terrace (CA), B.C.",2021S0504965,25 to 64 years,Women+,2021 Counts,5305.0,4710.0,485.0,90.0,110.0
2021,"Terrace (CA), B.C.",2021S0504965,25 to 54 years,Total - Gender,2021 Counts,7850.0,7055.0,550.0,140.0,245.0
2021,"Terrace (CA), B.C.",2021S0504965,25 to 54 years,Men+,2021 Counts,3935.0,3550.0,250.0,50.0,135.0
2021,"Terrace (CA), B.C.",2021S0504965,25 to 54 years,Women+,2021 Counts,3910.0,3505.0,300.0,90.0,110.0
2021,"Terrace (CA), B.C.",2021S0504965,25 to 34 years,Total - Gender,2021 Counts,2950.0,2670.0,120.0,60.0,160.0
2021,"Terrace (CA), B.C.",2021S0504965,25 to 34 years,Men+,2021 Counts,1520.0,1395.0,30.0,20.0,90.0
2021,"Terrace (CA), B.C.",2021S0504965,25 to 34 years,Women+,2021 Counts,1430.0,1275.0,85.0,40.0,75.0
2021,"Terrace (CA), B.C.",2021S0504965,35 to 44 years,Total - Gender,2021 Counts,2495.0,2235.0,215.0,60.0,50.0
2021,"Terrace (CA), B.C.",2021S0504965,35 to 44 years,Men+,2021 Counts,1265.0,1145.0,90.0,20.0,30.0
2021,"Terrace (CA), B.C.",2021S0504965,35 to 44 years,Women+,2021 Counts,1230.0,1090.0,120.0,45.0,20.0
2021,"Terrace (CA), B.C.",2021S0504965,45 to 54 years,Total - Gender,2021 Counts,2405.0,2150.0,225.0,20.0,30.0
