Locality,Province,Average Unmployment Rate (2021),DGUID,REF_DATE,Geography,English and French,English only,French only,Neither English nor French,Total - Knowledge of official languages,GEO,Coordinate,"Population and dwelling counts (13): Land area in square kilometres, 2021 [10]",GEO_LEVEL,CENSUS_YEAR,GEO_NAME,0 to 14 years,15 to 64 years,65 years and over,"Land area in square kilometres, 2021","National population rank, 2021","Population density per square kilometre, 2021","Population percentage change, 2016 to 2021","Population, 2016","Population, 2021","Private dwellings occupied by usual residents percentage change, 2016 to 2021","Private dwellings occupied by usual residents, 2016","Private dwellings occupied by usual residents, 2021","Province/territory population rank, 2021","Total private dwellings percentage change, 2016 to 2021","Total private dwellings, 2016","Total private dwellings, 2021",Age,Gender,Statistics,Total - Minority,Total Minority Population,South Asian,Chinese,Black,Filipino,Arab,Latin American,Southeast Asian,West Asian,Korean,Japanese,"Minority, n.i.e",Multiple Minorities,Not Minority,Total,Non_Immigrants,Immigrants,Recent_Immigrants_2016_2021,Non_Permanent_Residents
,,,2021A00051306014,,,,,,,,Coverdale,606.0,236.0,,,,,,,236.0,763.0,20.2,6.7,4466.0,4766.0,6.3,1757.0,1868.0,29.0,6.3,1806.0,1919.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051306020,2021.0,Riverview,5960.0,14385.0,60.0,35.0,20440.0,Riverview,613.0,34.1,Census subdivision,2021.0,Riverview,3120.0,12905.0,4270.0,34.1,219.0,603.7,4.7,19667.0,20584.0,5.2,8224.0,8651.0,5.0,3.0,8537.0,8797.0,Total - Age,Total - Gender,% distribution (2021),0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,
,,,2021A00051306025,,,,,,,,Hillsborough,610.0,12.81,,,,,,,12.81,1777.0,105.2,5.6,1277.0,1348.0,2.2,547.0,559.0,115.0,1.0,584.0,590.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307001,,,,,,,,Westmorland,856.0,173.27,,,,,,,173.27,2112.0,5.8,9.8,908.0,997.0,1.5,413.0,419.0,151.0,-4.4,596.0,570.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307002,,,,,,,,Port Elgin,849.0,2.65,,,,,,,2.65,3242.0,144.0,-6.6,408.0,381.0,-4.7,169.0,161.0,227.0,-13.3,196.0,170.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307004,,,,,,,,Botsford,839.0,304.62,,,,,,,304.62,1979.0,3.7,5.9,1058.0,1120.0,11.2,491.0,546.0,138.0,-6.4,1045.0,978.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307005,2021.0,Beaubassin East / Beaubassin-est,5195.0,1140.0,375.0,5.0,6715.0,Beaubassin East / Beaubassin-est,838.0,291.02,,,,,,,291.02,600.0,23.1,5.4,6376.0,6718.0,6.6,2679.0,2855.0,17.0,-0.6,3388.0,3368.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00051307007,,,,,,,,Cap-Pelé,840.0,22.96,,,,,,,22.96,1215.0,106.3,0.7,2425.0,2441.0,6.3,951.0,1011.0,59.0,6.1,1078.0,1144.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307008,,,,,,,,Sackville,850.0,578.9,,,,,,,578.9,1889.0,2.1,1.9,1182.0,1204.0,0.4,495.0,497.0,128.0,-0.7,553.0,549.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307009,2021.0,Sackville,1310.0,4650.0,,5.0,5965.0,Sackville,851.0,73.91,,,,,,,73.91,642.0,82.5,14.4,5331.0,6099.0,16.3,2313.0,2689.0,19.0,1.2,3010.0,3047.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00051307011,,,,,,,,Dorchester,842.0,90.13,,,,,,,90.13,3083.0,4.9,2.1,429.0,438.0,4.3,188.0,196.0,220.0,-3.7,215.0,207.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307012,,,,,,,,Dorchester,843.0,5.71,,,,,,,5.71,2236.0,158.7,-17.3,1096.0,906.0,4.0,199.0,207.0,166.0,-6.0,235.0,221.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307013,2021.0,Memramcook,3970.0,795.0,265.0,,5030.0,Memramcook,845.0,186.64,,,,,,,186.64,733.0,26.9,5.3,4778.0,5029.0,5.2,1979.0,2081.0,26.0,1.3,2119.0,2147.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00051307014,,,,,,,,Fort Folly 1,844.0,0.55,,,,,,,0.55,4574.0,65.2,-10.0,40.0,36.0,0.0,21.0,21.0,259.0,0.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307016,2021.0,Shediac,3275.0,1675.0,185.0,,5135.0,Shediac,854.0,178.79,,,,,,,178.79,716.0,28.8,7.4,4789.0,5144.0,9.5,2103.0,2302.0,24.0,0.1,2973.0,2976.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Moncton,New Brunswick,7.93,2021A00051307019,2021.0,Moncton,4810.0,5550.0,305.0,5.0,10670.0,Moncton,846.0,564.16,Census subdivision,2021.0,Moncton,1785.0,6900.0,1945.0,564.16,406.0,19.0,9.1,9811.0,10704.0,8.0,3878.0,4190.0,12.0,6.3,4036.0,4291.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Saint John,New Brunswick,9.5,2021A00051307020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fredericton,New Brunswick,6.32,2021A00051307021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307022,2021.0,Moncton,34135.0,41630.0,2010.0,435.0,78205.0,Moncton,847.0,140.67,Census subdivision,2021.0,Moncton,11885.0,51425.0,14090.0,140.67,74.0,564.9,10.5,71889.0,79470.0,9.3,32135.0,35118.0,1.0,5.5,35380.0,37318.0,Total - Age,Total - Gender,% distribution (2021),0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,,,
,,,2021A00051307024,,,,,,,,Salisbury,852.0,874.0,,,,,,,874.0,954.0,3.9,-0.3,3388.0,3377.0,1.0,1340.0,1353.0,43.0,0.1,1430.0,1432.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307028,,,,,,,,Salisbury,853.0,13.56,,,,,,,13.56,1233.0,176.1,4.5,2284.0,2387.0,4.7,928.0,972.0,60.0,2.3,974.0,996.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307029,,,,,,,,Petitcodiac,848.0,17.18,,,,,,,17.18,1678.0,85.9,6.7,1383.0,1476.0,6.3,573.0,609.0,105.0,1.8,619.0,630.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051307045,2021.0,Dieppe,19655.0,6160.0,1960.0,105.0,27880.0,Dieppe,841.0,77.02,Census subdivision,2021.0,Dieppe,4700.0,18515.0,4455.0,77.02,167.0,365.0,10.8,25384.0,28114.0,12.5,10288.0,11570.0,4.0,10.7,10829.0,11993.0,Total - Age,Total - Gender,% distribution (2021),0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,
,,,2021A00051307052,2021.0,Shediac,5125.0,1675.0,345.0,25.0,7165.0,Shediac,855.0,64.0,,,,,,,64.0,542.0,117.7,13.1,6664.0,7535.0,13.7,2895.0,3293.0,14.0,9.7,3141.0,3447.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00051308001,,,,,,,,Dundas,688.0,172.32,,,,,,,172.32,810.0,25.1,10.7,3914.0,4332.0,12.9,1690.0,1908.0,35.0,1.6,2529.0,2569.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308002,,,,,,,,Cocagne,687.0,69.23,,,,,,,69.23,1110.0,39.8,4.1,2649.0,2757.0,4.7,1160.0,1214.0,52.0,0.8,1418.0,1430.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308003,,,,,,,,Buctouche 16,685.0,0.38,,,,,,,0.38,4248.0,266.6,5.2,96.0,101.0,12.8,39.0,44.0,256.0,10.0,40.0,44.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308004,,,,,,,,Wellington,703.0,184.8,,,,,,,184.8,974.0,17.8,6.9,3079.0,3292.0,10.3,1319.0,1455.0,45.0,1.8,1716.0,1747.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308005,,,,,,,,Bouctouche,684.0,18.33,,,,,,,18.33,1190.0,137.1,6.4,2361.0,2513.0,2.1,1071.0,1094.0,57.0,0.8,1179.0,1188.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308006,,,,,,,,Saint Mary,696.0,238.32,,,,,,,238.32,1385.0,8.4,1.0,1972.0,1991.0,3.1,842.0,868.0,77.0,-1.3,969.0,956.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308007,,,,,,,,Saint-Antoine,697.0,6.32,,,,,,,6.32,1486.0,283.6,3.3,1733.0,1791.0,2.2,727.0,743.0,86.0,2.0,764.0,779.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308008,,,,,,,,Saint-Paul,701.0,228.41,,,,,,,228.41,2269.0,3.8,4.2,842.0,877.0,8.8,339.0,369.0,171.0,-4.0,399.0,383.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308010,,,,,,,,Harcourt,689.0,1169.2,,,,,,,1169.2,3360.0,0.3,0.0,346.0,346.0,3.0,165.0,170.0,232.0,-13.5,274.0,237.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308012,,,,,,,,Huskisson,690.0,369.31,,,,,,,369.31,4760.0,0.0,-66.7,15.0,5.0,-28.6,7.0,5.0,264.0,-27.3,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308014,,,,,,,,Weldford,702.0,607.56,,,,,,,607.56,1785.0,2.2,0.2,1333.0,1335.0,4.0,596.0,620.0,116.0,-3.0,742.0,720.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308015,,,,,,,,Richibucto 15,695.0,15.38,,,,,,,15.38,1357.0,134.1,6.2,1942.0,2062.0,1.9,751.0,765.0,73.0,2.5,768.0,787.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308016,,,,,,,,Richibucto,693.0,249.21,,,,,,,249.21,1349.0,8.4,11.4,1872.0,2085.0,12.5,842.0,947.0,72.0,2.8,1130.0,1162.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308017,,,,,,,,Rexton,692.0,6.29,,,,,,,6.29,2276.0,138.9,5.3,830.0,874.0,8.8,364.0,396.0,172.0,4.2,428.0,446.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308018,,,,,,,,Richibucto,694.0,11.9,,,,,,,11.9,1730.0,118.6,11.5,1266.0,1411.0,5.9,613.0,649.0,110.0,-2.1,719.0,704.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308019,,,,,,,,Saint-Charles,698.0,175.07,,,,,,,175.07,1372.0,11.6,1.4,1997.0,2024.0,3.3,887.0,916.0,75.0,-5.4,1083.0,1025.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308020,,,,,,,,Indian Island 28,691.0,0.4,,,,,,,0.4,4192.0,288.8,-24.2,153.0,116.0,-23.7,59.0,45.0,255.0,-27.0,63.0,46.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308021,,,,,,,,Saint-Louis,699.0,258.65,,,,,,,258.65,1505.0,6.8,-2.3,1802.0,1760.0,2.9,727.0,748.0,88.0,1.5,785.0,797.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308022,,,,,,,,Saint-Louis de Kent,700.0,1.98,,,,,,,1.98,2131.0,494.6,14.6,856.0,981.0,7.3,395.0,424.0,153.0,2.3,442.0,452.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308024,,,,,,,,Acadieville,683.0,332.08,,,,,,,332.08,2438.0,2.3,6.1,709.0,752.0,7.7,311.0,335.0,184.0,-1.8,388.0,381.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051308026,,,,,,,,Carleton,686.0,435.23,,,,,,,435.23,2416.0,1.8,7.9,708.0,764.0,8.1,332.0,359.0,183.0,2.2,404.0,413.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309001,,,,,,,,Hardwicke,757.0,275.95,,,,,,,275.95,1300.0,8.0,0.1,2201.0,2203.0,3.1,980.0,1010.0,66.0,-3.0,1217.0,1181.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309004,,,,,,,,Glenelg,756.0,504.78,,,,,,,504.78,1645.0,3.0,-1.8,1560.0,1532.0,0.9,649.0,655.0,102.0,-1.8,742.0,729.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309006,,,,,,,,Chatham,751.0,22.7,,,,,,,22.7,2878.0,23.2,3.1,511.0,527.0,10.4,211.0,233.0,212.0,2.7,262.0,269.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309010,,,,,,,,Renous 12,764.0,0.16,,,,,,,0.16,4722.0,63.9,100.0,5.0,10.0,0.0,3.0,3.0,263.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309011,,,,,,,,Derby,752.0,61.0,,,,,,,61.0,2195.0,15.4,-3.9,976.0,938.0,-1.7,422.0,415.0,159.0,-3.4,466.0,450.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309014,,,,,,,,Nelson,760.0,353.68,,,,,,,353.68,2208.0,2.6,-2.4,952.0,929.0,2.1,387.0,395.0,162.0,1.2,428.0,433.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309016,,,,,,,,Rogersville,765.0,326.27,,,,,,,326.27,2028.0,3.3,-2.7,1102.0,1072.0,0.4,488.0,490.0,143.0,-0.9,543.0,538.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309017,,,,,,,,Rogersville,766.0,7.19,,,,,,,7.19,1906.0,165.9,2.3,1166.0,1193.0,3.4,526.0,544.0,132.0,1.9,565.0,576.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309018,,,,,,,,Blackville,748.0,823.93,,,,,,,823.93,1382.0,2.4,-1.6,2028.0,1996.0,2.5,806.0,826.0,76.0,-0.4,974.0,970.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309019,,,,,,,,Blackville,749.0,20.97,,,,,,,20.97,2229.0,43.6,-4.6,958.0,914.0,4.8,376.0,394.0,164.0,7.0,417.0,446.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309021,,,,,,,,Blissfield,750.0,1235.57,,,,,,,1235.57,2960.0,0.4,8.9,451.0,491.0,5.7,212.0,224.0,216.0,-4.5,268.0,256.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309022,,,,,,,,Doaktown,753.0,29.09,,,,,,,29.09,2357.0,27.8,2.0,792.0,808.0,6.3,368.0,391.0,179.0,1.2,425.0,430.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309023,,,,,,,,Red Bank 4,763.0,16.09,,,,,,,16.09,3178.0,24.9,29.4,309.0,400.0,7.4,175.0,188.0,225.0,9.5,179.0,196.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309026,,,,,,,,Southesk,767.0,2462.6,,,,,,,2462.6,1559.0,0.7,-1.7,1694.0,1666.0,1.4,710.0,720.0,91.0,-2.5,834.0,813.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309027,,,,,,,,Upper Miramichi,769.0,1832.97,,,,,,,1832.97,1312.0,1.2,-1.9,2218.0,2175.0,-1.7,975.0,958.0,67.0,-8.1,1291.0,1187.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309028,,,,,,,,Northesk,762.0,3346.76,,,,,,,3346.76,1314.0,0.6,-4.2,2263.0,2169.0,0.4,966.0,970.0,68.0,0.1,1068.0,1069.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309031,,,,,,,,Newcastle,761.0,578.7,,,,,,,578.7,1948.0,2.0,1.1,1136.0,1149.0,3.0,467.0,481.0,136.0,1.3,522.0,529.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309033,,,,,,,,Big Hole Tract 8 (North Half),746.0,12.72,,,,,,,12.72,4592.0,2.4,20.0,25.0,30.0,0.0,15.0,15.0,260.0,-11.8,17.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309034,,,,,,,,Big Hole Tract 8 (South Half),747.0,15.14,,,,,,,15.14,4686.0,1.1,-30.4,23.0,16.0,-33.3,12.0,8.0,262.0,0.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309035,,,,,,,,Eel Ground 2,754.0,10.9,,,,,,,10.9,2831.0,50.0,2.4,532.0,545.0,5.5,219.0,231.0,210.0,0.4,234.0,235.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309036,,,,,,,,Alnwick,745.0,668.84,,,,,,,668.84,913.0,5.4,-0.7,3640.0,3615.0,1.8,1592.0,1620.0,41.0,-1.6,1882.0,1852.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309038,,,,,,,,Neguac,759.0,26.72,,,,,,,26.72,1542.0,63.3,0.5,1684.0,1692.0,1.3,712.0,721.0,89.0,-0.3,783.0,781.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309044,,,,,,,,Esgenoôpetitj 14,755.0,9.55,,,,,,,9.55,1876.0,128.0,3.7,1179.0,1223.0,19.7,381.0,456.0,127.0,17.7,401.0,472.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309047,,,,,,,,Tabusintac 9,768.0,22.11,,,,,,,22.11,4658.0,0.9,100.0,10.0,20.0,16.7,6.0,7.0,261.0,42.9,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051309050,2021.0,Miramichi,3365.0,14010.0,70.0,10.0,17455.0,Miramichi,758.0,178.98,Census subdivision,2021.0,Miramichi,2360.0,10250.0,4585.0,178.98,262.0,98.8,0.9,17537.0,17692.0,3.7,7704.0,7990.0,7.0,2.9,8248.0,8484.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00051310001,,,,,,,,New Maryland,875.0,375.02,,,,,,,375.02,1096.0,7.5,7.7,2606.0,2806.0,6.9,975.0,1042.0,51.0,5.9,998.0,1057.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310002,,,,,,,,New Maryland,876.0,21.25,,,,,,,21.25,833.0,195.4,-0.5,4174.0,4153.0,2.0,1499.0,1529.0,38.0,2.4,1513.0,1550.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310004,,,,,,,,Manners Sutton,869.0,524.75,,,,,,,524.75,1416.0,3.7,8.0,1777.0,1920.0,13.0,762.0,861.0,82.0,-5.0,1123.0,1067.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310005,,,,,,,,Harvey,866.0,2.46,,,,,,,2.46,3172.0,163.5,12.3,358.0,402.0,14.0,150.0,171.0,224.0,11.4,158.0,176.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310006,,,,,,,,McAdam,870.0,14.19,,,,,,,14.19,1928.0,82.7,1.9,1151.0,1173.0,2.7,520.0,534.0,134.0,-2.9,618.0,600.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310007,,,,,,,,McAdam,871.0,534.77,,,,,,,534.77,4451.0,0.1,-16.4,73.0,61.0,-5.9,34.0,32.0,258.0,-28.6,63.0,45.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310008,,,,,,,,North Lake,877.0,439.6,,,,,,,439.6,3568.0,0.6,21.0,233.0,282.0,37.9,116.0,160.0,244.0,-1.0,387.0,383.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310011,,,,,,,,Canterbury,859.0,550.7,,,,,,,550.7,2808.0,1.0,5.1,525.0,552.0,11.2,223.0,248.0,208.0,-8.1,456.0,419.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310012,,,,,,,,Canterbury,860.0,5.32,,,,,,,5.32,3442.0,60.2,-4.8,336.0,320.0,3.1,131.0,135.0,237.0,-6.6,152.0,142.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310013,,,,,,,,Meductic,872.0,6.26,,,,,,,6.26,3931.0,28.7,-16.3,215.0,180.0,0.0,83.0,83.0,251.0,0.0,93.0,93.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310014,,,,,,,,Dumfries,863.0,298.51,,,,,,,298.51,3113.0,1.4,18.0,356.0,420.0,21.6,171.0,208.0,222.0,-9.0,334.0,304.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310016,,,,,,,,Prince William,878.0,284.39,,,,,,,284.39,2015.0,3.8,16.5,930.0,1083.0,16.3,412.0,479.0,140.0,-3.6,672.0,648.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310017,,,,,,,,Hanwell,865.0,152.06,,,,,,,152.06,766.0,31.2,0.9,4700.0,4743.0,4.6,1720.0,1799.0,31.0,2.9,1833.0,1887.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310018,,,,,,,,Kingsclear,867.0,150.11,,,,,,,150.11,1088.0,18.9,0.6,2822.0,2839.0,4.1,1043.0,1086.0,50.0,3.3,1069.0,1104.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310019,,,,,,,,Kingsclear 6,868.0,3.79,,,,,,,3.79,2894.0,136.6,5.1,493.0,518.0,5.4,185.0,195.0,213.0,12.4,186.0,209.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310021,,,,,,,,Queensbury,879.0,294.35,,,,,,,294.35,1862.0,4.2,5.4,1174.0,1237.0,4.3,514.0,536.0,126.0,-1.4,587.0,579.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310024,,,,,,,,Southampton,881.0,446.85,,,,,,,446.85,1665.0,3.4,0.9,1484.0,1497.0,2.7,624.0,641.0,104.0,-2.8,719.0,699.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310025,,,,,,,,Millville,873.0,12.14,,,,,,,12.14,3600.0,22.6,0.4,273.0,274.0,10.7,122.0,135.0,247.0,-4.6,152.0,145.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310026,,,,,,,,Bright,858.0,403.73,,,,,,,403.73,971.0,8.2,0.9,3289.0,3317.0,4.3,1292.0,1348.0,44.0,2.6,1440.0,1477.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310028,2021.0,Douglas,1030.0,4865.0,20.0,,5915.0,Douglas,862.0,1443.31,,,,,,,1443.31,657.0,4.1,4.1,5703.0,5935.0,3.4,2195.0,2270.0,20.0,-0.5,2368.0,2357.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00051310031,2021.0,Saint Marys,1055.0,4005.0,10.0,5.0,5080.0,Saint Marys,880.0,751.9,,,,,,,751.9,721.0,6.8,5.1,4837.0,5084.0,4.7,1866.0,1954.0,25.0,4.4,1944.0,2030.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00051310032,2021.0,Fredericton,15100.0,46595.0,200.0,360.0,62255.0,Fredericton,864.0,133.93,Census subdivision,2021.0,Fredericton,9105.0,41085.0,11645.0,133.93,90.0,471.3,7.5,58721.0,63116.0,8.9,26147.0,28478.0,3.0,4.4,28632.0,29892.0,Total - Age,Total - Gender,% distribution (2021),0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,
,,,2021A00051310034,,,,,,,,Devon 30,861.0,2.72,,,,,,,2.72,2031.0,393.4,3.1,1038.0,1070.0,11.6,318.0,355.0,144.0,13.0,323.0,365.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310036,,,,,,,,Stanley,882.0,1218.38,,,,,,,1218.38,2220.0,0.8,10.6,832.0,920.0,13.1,343.0,388.0,163.0,4.8,413.0,433.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310037,,,,,,,,Stanley,883.0,16.93,,,,,,,16.93,3189.0,23.5,-3.6,412.0,397.0,2.5,160.0,164.0,226.0,0.0,182.0,182.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051310054,,,,,,,,Nackawic,874.0,7.68,,,,,,,7.68,2158.0,125.2,2.2,941.0,962.0,2.1,419.0,428.0,155.0,-0.9,455.0,451.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051311001,,,,,,,,Richmond,624.0,258.8,,,,,,,258.8,1694.0,5.6,11.7,1303.0,1456.0,5.3,529.0,557.0,108.0,2.0,586.0,598.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051311004,,,,,,,,Woodstock,629.0,194.83,,,,,,,194.83,1298.0,11.4,1.9,2178.0,2219.0,3.6,855.0,886.0,65.0,2.3,915.0,936.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051311005,,,,,,,,Woodstock 23,631.0,1.8,,,,,,,1.8,3092.0,242.2,33.0,327.0,435.0,38.4,125.0,173.0,221.0,41.1,129.0,182.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051311006,2021.0,Woodstock,640.0,4700.0,10.0,20.0,5360.0,Woodstock,630.0,14.96,,,,,,,14.96,691.0,371.1,6.2,5228.0,5553.0,7.3,2316.0,2486.0,21.0,6.2,2470.0,2622.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00051311008,,,,,,,,Northampton,622.0,243.31,,,,,,,243.31,1430.0,7.7,8.8,1724.0,1875.0,8.4,669.0,725.0,83.0,0.5,762.0,766.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051311011,,,,,,,,Brighton,617.0,509.3,,,,,,,509.3,1600.0,3.1,-8.0,1735.0,1596.0,-4.0,703.0,675.0,95.0,-5.0,814.0,773.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00051311012,,,,,,,,Hartland,620.0,9.5,,,,,,,9.5,2204.0,98.2,-2.5,957.0,933.0,0.3,373.0,374.0,161.0,-3.0,402.0,390.0,,,,,,,,,,,,,,,,,,,,,,,
