REF_DATE,GEO,DGUID,Coordinate,"Population and dwelling counts (13): Land area in square kilometres, 2021 [10]"
2021,Saint-Ulric,2021A00052408073,1349,120.45
2021,Saint-Victor,2021A00052427008,2141,120.45
2021,Sainte-Catherine-de-la-Jacques-Cartier,2021A00052422005,1336,120.7
2021,Ulukhaktok,2021A00056101095,5396,120.71
2021,Chambord,2021A00052491020,1495,120.85
2021,Whapmagoostui,2021A00052499070,2019,120.86
2021,Amqui,2021A00052407047,1354,121.02
2021,Pont-Rouge,2021A00052434017,2088,121.12
2021,Lethbridge,2021A00054802012,4142,121.12
2021,Duparquet,2021A00052487005,912,121.17
2021,Green Lake,2021A00054718021,4088,121.18
2021,Hampton,2021A00051305006,709,121.24
2021,West River,2021A00051102068,485,121.62
2021,Saint-Raphaël,2021A00052419082,1060,121.69
2021,Port Colborne,2021A00053526011,2597,121.99
2021,Bouchette,2021A00052483050,1438,122.09
2021,West Kelowna,2021A00055935029,4786,122.09
2021,Coquitlam,2021A00055915034,4957,122.15
2021,Lake Country,2021A00055935016,4782,122.16
2021,Hay River,2021A00056105016,5425,122.4
2021,Dupuy,2021A00052487085,913,122.43
2021,Saint-Omer,2021A00052417005,1251,122.44
2021,Saint-Henri,2021A00052419068,1052,122.61
2021,Frelighsburg,2021A00052446010,1090,123.31
2021,Andover,2021A00051312001,824,123.42
2021,Cleveland,2021A00052442110,1599,123.59
2021,Deschambault-Grondines,2021A00052434058,2081,124.02
2021,Girardville,2021A00052492055,1793,124.11
2021,Lac-Drolet,2021A00052430080,1510,124.3
2021,Montmagny,2021A00052418050,1907,124.44
2021,Gordon 86,2021A00054710823,3630,125.01
2021,Front of Yonge,2021A00053507017,2537,125.25
2021,Osnaburgh 63B,2021A00053560055,2477,125.37
2021,Fond du Lac 227,2021A00054718824,4085,125.45
2021,Little Red River 106C,2021A00054715851,3912,125.77
2021,Saint-Bruno-de-Guigues,2021A00052485045,2214,125.77
2021,Renews-Cappahayden,2021A00051001131,76,125.93
2021,Holyrood,2021A00051001472,59,126.02
2021,Cantley,2021A00052482020,1650,126.12
2021,Colville Lake,2021A00056102012,5398,126.14
2021,Arviat,2021A00056205015,5445,126.14
2021,Sainte-Justine,2021A00052428045,1668,126.28
2021,Saint-Félix-de-Kingsey,2021A00052449005,1184,126.28
2021,Pelham,2021A00053526028,2596,126.35
2021,Saint-Anaclet-de-Lessard,2021A00052410030,2112,126.37
2021,Coral Harbour,2021A00056205014,5448,126.39
2021,Bowman,2021A00052480145,2023,126.4
2021,Pinawa,2021A00054601051,2899,126.51
2021,Val-des-Lacs,2021A00052478100,1704,126.7
2021,Saint-Joseph-de-Coleraine,2021A00052431045,1630,126.76
2021,Saint-Joachim-de-Shefford,2021A00052447040,1323,126.91
2021,Saint-Gabriel-de-Rimouski,2021A00052409025,1390,126.98
2021,La Conception,2021A00052478115,1691,127.37
2021,Saint-Georges-de-Windsor,2021A00052440032,1742,127.46
2021,Saint-Ludger,2021A00052430072,1519,127.58
2021,St. Joseph,2021A00053557008,2293,127.65
2021,Saint-Léon-le-Grand,2021A00052407030,1367,128.26
2021,Notre-Dame-du-Mont-Carmel,2021A00052437235,1195,128.29
2021,Samson 137,2021A00054808811,4289,128.49
2021,qathet B,2021A00055927012,5149,128.61
2021,Richmond,2021A00055915015,4979,128.87
2021,Sainte-Agathe-des-Monts,2021A00052478032,1700,129.1
2021,Saint-Tite-des-Caps,2021A00052421005,1286,129.3
2021,"Richmond, Subd. C",2021A00051216001,586,129.32
2021,Milan,2021A00052430040,1514,129.44
2021,Sainte-Rita,2021A00052411015,1647,129.52
2021,Athens,2021A00053507042,2532,129.54
2021,Saint-Eusèbe,2021A00052413030,2232,129.56
2021,Ripon,2021A00052480078,2040,129.93
2021,Saint-Basile,2021A00051313018,736,129.96
2021,Split Lake 171,2021A00054622063,3133,130.23
2021,Sayabec,2021A00052407085,1376,130.31
2021,Osoyoos 1,2021A00055907802,5118,130.34
2021,Jocelyn,2021A00053557001,2280,130.43
2021,L'Île-du-Grand-Calumet,2021A00052484035,2068,130.55
2021,Saint-Odilon-de-Cranbourne,2021A00052427035,2139,130.61
2021,Qikiqtarjuaq,2021A00056204010,5466,130.8
2021,L'Ascension-de-Notre-Seigneur,2021A00052493065,1479,130.84
2021,Niagara-on-the-Lake,2021A00053526047,2595,131.35
2021,Tehkummah,2021A00053551001,2564,131.7
2021,Saint-Cuthbert,2021A00052452062,1156,131.72
2021,Saint-Malo,2021A00052444003,1140,131.83
2021,Saint-Just-de-Bretenières,2021A00052418005,1912,132.6
2021,New-Wes-Valley,2021A00051007060,251,132.7
2021,Grande Prairie,2021A00054819012,4553,132.71
2021,Chazel,2021A00052487095,909,133.55
2021,Cormack,2021A00051005014,179,133.65
2021,Saint-Prosper,2021A00052428020,1665,133.74
2021,Central Prince,2021A00051103043,414,133.78
2021,Petite-Rivière-Saint-François,2021A00052416005,1119,133.89
2021,Fredericton,2021A00051310032,864,133.93
2021,Saint-Honoré-de-Shenley,2021A00052429038,1026,133.96
2021,Hay River Dene 1,2021A00056104017,5414,134.0
2021,Boileau,2021A00052480115,2022,134.08
2021,Kinkora,2021A00051103003,419,134.13
2021,Cowichan Valley E,2021A00055919051,4824,134.78
2021,Audet,2021A00052430055,1507,134.95
2021,Saint-Anicet,2021A00052469070,1568,135.03
2021,Sainte-Irène,2021A00052407040,1374,135.09
2021,Strathcona B,2021A00055924052,5235,135.55
2021,Saint-Adolphe-d'Howard,2021A00052477065,1731,135.8
2021,Orford,2021A00052445115,1862,136.14
2021,Sainte-Praxède,2021A00052431050,1634,136.18
2021,Saint-André,2021A00051313002,735,136.19
2021,"Division No.  2, Subd. E",2021A00051002001,105,136.58
2021,Leclercville,2021A00052433123,1754,136.61
2021,Kamloops 1,2021A00055933880,5279,136.73
2021,Kitchener,2021A00053530013,2866,136.81
2021,Saint-Léon-de-Standon,2021A00052419020,1054,136.88
2021,Saint-Adelphe,2021A00052435015,1944,137.08
2021,Saint-Ferdinand,2021A00052432013,1266,137.16
2021,Saint-André-Avellin,2021A00052480027,2041,137.34
2021,Walpole Island 46,2021A00053538004,2519,137.43
2021,Saint-Pamphile,2021A00052417010,1252,137.78
2021,Tay,2021A00053543071,2770,137.86
2021,Mont-Saint-Michel,2021A00052479110,961,138.16
2021,Saint-Cyprien,2021A00052412005,2126,138.43
2021,Point Grondine 3,2021A00053552037,2795,138.55
2021,Godmanchester,2021A00052469060,1562,138.66
2021,O'Chiese 203,2021A00054809806,4298,138.83
2021,Oakville,2021A00053524001,2415,138.94
2021,Chesterfield Inlet,2021A00056205019,5447,139.49
2021,Saint-Guy,2021A00052411020,1640,139.54
2021,Cold Lake 149,2021A00054812810,4392,139.83
2021,Clarenville,2021A00051007013,225,139.91
2021,"Division No.  1, Subd. M",2021A00051001421,39,139.98
2021,John D'Or Prairie 215,2021A00054817837,4502,140.04
2021,Calvin,2021A00053548022,2606,140.13
2021,Moncton,2021A00051307022,847,140.67
2021,Saint-Ubalde,2021A00052434090,2099,140.72
2021,Eastern Kings,2021A00051101040,393,141.12
2021,Plessisville,2021A00052432045,1264,141.19
2021,Saint-Léonard-de-Portneuf,2021A00052434115,2095,141.8
2021,Chartierville,2021A00052441020,1545,141.94
2021,Authier,2021A00052487050,907,142.22
2021,Ormstown,2021A00052469037,1567,142.24
2021,Saint-Calixte,2021A00052463055,1894,142.63
2021,Grand Le Pierre,2021A00051002030,119,142.81
2021,Wotton,2021A00052440017,1744,143.15
2021,Sunshine Coast D,2021A00055929024,5251,143.36
2021,Saint-André-de-Restigouche,2021A00052406040,1015,143.37
2021,Sainte-Christine-d'Auvergne,2021A00052434105,2100,143.6
2021,Seekaskootch 119,2021A00054717801,4055,144.06
2021,Grande-Vallée,2021A00052403020,1293,144.16
2021,Magog,2021A00052445072,1859,144.26
2021,Lac-des-Écorces,2021A00052479078,958,144.3
2021,"Division No.  7, Subd. G",2021A00051007024,231,144.35
2021,Campbell River,2021A00055924034,5221,144.38
2021,Saint-Roch-de-Mékinac,2021A00052435045,1945,144.52
2021,Saint-Nazaire,2021A00052493045,1490,144.76
2021,Norton,2021A00051305016,714,144.77
2021,Bearskin Lake,2021A00053560095,2450,144.93
2021,Saint-Valérien,2021A00052410060,2117,145.02
2021,Saint-André-du-Lac-Saint-Jean,2021A00052491010,1501,145.43
2021,Saint-Vianney,2021A00052407075,1371,145.6
2021,Oshawa,2021A00053518013,2358,145.72
2021,Windsor,2021A00053537039,2381,146.02
2021,Sainte-Cécile-de-Whitton,2021A00052430050,1523,146.46
2021,Saint-Philémon,2021A00052419005,1059,146.51
2021,Whitby,2021A00053518009,2362,146.69
2021,Saint-Sylvestre,2021A00052433007,1765,147.15
2021,Saint-Prime,2021A00052491035,1504,147.16
2021,Malartic,2021A00052489015,1427,147.45
2021,Corner Brook,2021A00051005018,180,147.88
2021,St. Theresa Point,2021A00054622801,3134,147.93
2021,Hinchinbrooke,2021A00052469045,1564,148.36
2021,La Sarre,2021A00052487090,916,148.36
2021,Saint-Alban,2021A00052434097,2091,148.47
2021,Saint-Marc-du-Lac-Long,2021A00052413020,2237,148.64
2021,Sturgeon Lake 154,2021A00054818816,4540,148.72
2021,Roxton,2021A00052448015,933,148.93
2021,Eastmain,2021A00052499810,1979,148.99
2021,Hopewell,2021A00051306001,611,149.14
2021,Saint-Ambroise,2021A00052494255,1590,149.37
2021,Sainte-Émélie-de-l'Énergie,2021A00052462070,1851,150.08
2021,Kingsclear,2021A00051310018,867,150.11
2021,Dokis 9,2021A00053549077,2644,150.19
2021,Saint-Côme--Linière,2021A00052429057,1022,150.45
2021,Grand Manan,2021A00051302052,639,150.56
2021,Saint-Pierre-de-Broughton,2021A00052431135,1632,150.56
2021,Lac-des-Plages,2021A00052480130,2028,150.95
2021,Saint-Elzéar-de-Témiscouata,2021A00052413085,2231,151.14
2021,Ham-Sud,2021A00052440005,1739,151.21
2021,Frampton,2021A00052426005,1398,151.27
2021,Roberval,2021A00052491025,1500,151.36
2021,Ochapowace 71,2021A00054705806,3358,151.37
2021,Terrace Bay,2021A00053558054,2831,151.5
2021,Danville,2021A00052440047,1738,151.73
2021,East Ferris,2021A00053548034,2608,151.94
2021,Saint-Jean-de-Dieu,2021A00052411010,1641,152.04
2021,Hanwell,2021A00051310017,865,152.06
2021,Latchford,2021A00053554006,2854,152.26
2021,"Crapaud, Part 1",2021A00051102018,455,152.45
2021,Sainte-Monique,2021A00052493075,1491,152.53
2021,Labrecque,2021A00052493055,1480,152.67
2021,Granby,2021A00052447017,1320,152.69
2021,Wentworth-Nord,2021A00052477060,1736,152.87
2021,Saint-Stanislas,2021A00052492070,1802,153.58
2021,Terrebonne,2021A00052464008,1725,153.76
2021,Mackenzie,2021A00055953033,4944,154.19
2021,Les Îles-de-la-Madeleine,2021A00052401023,1147,155.06
2021,"Kensington, Part 1",2021A00051103067,418,155.16
2021,Salmon Arm,2021A00055939032,4801,155.19
2021,Morell,2021A00051101043,394,155.29
2021,Rivière-à-Claude,2021A00052404020,1315,155.95
2021,Les Éboulements,2021A00052416048,1118,156.19
2021,Clermont,2021A00052487110,910,156.66
2021,Fugèreville,2021A00052485055,2199,157.12
2021,Hemmingford,2021A00052468015,1673,157.22
2021,Lac-Etchemin,2021A00052428053,1658,157.22
2021,Alberton,2021A00051103064,410,157.28
2021,Six Nations (Part) 40,2021A00053529020,2304,157.7
2021,Horton,2021A00053547046,2739,158.02
2021,Wells,2021A00055941025,4743,158.09
2021,Grand Falls,2021A00051312016,830,158.09
2021,Assiniboine 76,2021A00054706810,3388,158.11
2021,Grand Valley,2021A00053522010,2347,158.6
2021,Sweet Grass 113,2021A00054712833,3766,158.64
2021,Cloridorme,2021A00052403010,1290,158.74
2021,Strong,2021A00053549046,2667,158.88
2021,Nairn and Hyman,2021A00053552031,2794,159.18
2021,Godbout,2021A00052496010,1777,159.18
2021,Mt. Lorne,2021A00056001044,5370,159.23
2021,Lincoln,2021A00051303008,816,159.44
2021,Wickham,2021A00051304008,784,160.54
2021,North Vancouver,2021A00055915046,4974,160.66
2021,La Macaza,2021A00052479047,945,161.42
2021,Causapscal,2021A00052407018,1355,161.61
2021,Saint-Aimé-du-Lac-des-Îles,2021A00052479022,966,161.61
2021,Asphodel-Norwood,2021A00053515003,2683,161.62
2021,Saint-Luc-de-Bellechasse,2021A00052428060,1663,161.99
2021,Notre-Dame-de-Montauban,2021A00052435005,1942,162.4
2021,Saint-Narcisse-de-Rimouski,2021A00052410015,2116,162.4
2021,Lincoln,2021A00053526057,2593,162.74
2021,Saint-Paul-de-Montminy,2021A00052418030,1913,162.77
2021,"Macdonald, Meredith and Aberdeen Additional",2021A00053557051,2283,163.26
2021,Armour,2021A00053549019,2640,163.52
2021,Sarnia,2021A00053538030,2516,163.9
2021,Cascapédia--Saint-Jules,2021A00052405077,1066,164.29
2021,Tourville,2021A00052417035,1257,164.36
2021,Beauceville,2021A00052427028,2133,164.59
2021,Notre-Dame-du-Rosaire,2021A00052418040,1908,164.63
2021,Petawawa,2021A00053547076,2747,164.7
2021,Matchi-Manitou,2021A00052489902,1428,164.77
2021,Saint-Côme,2021A00052462065,1841,164.89
2021,Improvement District No. 13 Elk Island,2021A00054810068,4314,165.0
2021,Nanisivik,2021A00056204019,5462,165.49
2021,Saint-Herménégilde,2021A00052444015,1139,166.15
2021,Fort Erie,2021A00053526003,2591,166.24
2021,East Garafraxa,2021A00053522001,2346,166.5
2021,Saint-Juste-du-Lac,2021A00052413040,2235,166.94
2021,Sainte-Agathe-de-Lotbinière,2021A00052433017,1767,166.99
2021,Marathon,2021A00053558059,2814,167.03
2021,Port Edward,2021A00055947007,5165,167.16
2021,Lyster,2021A00052432065,1261,167.55
2021,Conmee,2021A00053558019,2802,167.65
2021,Armagh,2021A00052419037,1043,167.99
2021,Poularies,2021A00052487035,921,168.19
2021,Kent,2021A00055909032,4894,168.59
2021,Cockburn Island,2021A00053551034,2555,168.9
2021,Esprit-Saint,2021A00052410005,2108,168.96
2021,Lucan Biddulph,2021A00053539060,2572,169.08
2021,Wemindji,2021A00052499050,2017,169.12
2021,Moose Factory 68,2021A00053556096,2337,169.16
2021,Tingwick,2021A00052439025,998,169.48
2021,Whitefish Lake 6,2021A00053552051,2799,170.16
2021,Saugeen Shores,2021A00053541045,2314,170.19
2021,Lac-Saint-Paul,2021A00052479105,954,170.72
2021,"Division No.  7, Subd. I",2021A00051007018,232,170.8
2021,Pond Inlet,2021A00056204020,5464,170.83
2021,Lac-Saguay,2021A00052479060,953,171.88
2021,Wellington,2021A00051103020,443,172.1
2021,Dundas,2021A00051308001,688,172.32
2021,New Richmond,2021A00052405070,1070,172.5
2021,Kazabazua,2021A00052483015,1447,172.91
2021,"Division No.  1, Subd. F",2021A00051001321,32,173.02
2021,Thorne,2021A00052484045,2077,173.09
2021,Saint-Isidore,2021A00051315021,675,173.14
2021,Canning,2021A00051304021,774,173.25
2021,Westmorland,2021A00051307001,856,173.27
2021,Rivière-Bleue,2021A00052413025,2229,173.42
2021,Madawaska,2021A00051313028,731,173.42
2021,Rapide-Danseur,2021A00052487010,922,173.73
2021,Ahtahkakoop 104,2021A00054716860,3946,173.75
2021,Melbourne,2021A00052442075,1603,173.93
2021,"Murray River, Part 1",2021A00051101005,400,174.78
2021,Saint-Charles,2021A00051308019,698,175.07
2021,La Martre,2021A00052404030,1311,175.23
2021,La Motte,2021A00052488045,892,175.48
2021,Saint-Antonin,2021A00052412015,2124,175.93
2021,McKellar,2021A00053549028,2653,176.07
2021,Inverness,2021A00052432058,1259,176.11
2021,Temiskaming Shores,2021A00053554020,2858,176.67
2021,Frontenac Islands,2021A00053510005,2384,176.82
2021,Saint-Isidore-de-Clifton,2021A00052441012,1553,176.94
2021,Denholm,2021A00052483005,1441,177.33
2021,Saint-Gilles,2021A00052433035,1761,177.43
2021,Coleman,2021A00053554001,2842,177.95
2021,"Division No.  8, Subd. H",2021A00051008031,283,178.01
2021,Shediac,2021A00051307016,854,178.79
2021,Regina,2021A00054706027,3455,178.81
2021,Saint-Marcel,2021A00052417020,1250,178.83
2021,Miramichi,2021A00051309050,758,178.98
2021,North Huron,2021A00053540055,2444,179.01
2021,Saint-François-d'Assise,2021A00052406055,1016,179.34
2021,Baker Lake,2021A00056205023,5446,179.54
2021,Delta,2021A00055915011,4960,179.66
2021,Ragueneau,2021A00052496040,1781,179.83
2021,Stornoway,2021A00052430105,1524,180.15
2021,Cap-Chat,2021A00052404047,1309,181.31
2021,Marsoui,2021A00052404025,1312,181.4
2021,Portneuf-sur-Mer,2021A00052495040,1305,181.9
2021,Kee-Way-Win,2021A00053560104,2462,182.45
2021,Machar,2021A00053549054,2649,182.65
2021,Saltspring Island,2021A00055917027,4667,182.94
2021,"Parry Sound, Unorganized, North East Part",2021A00053549095,2660,183.04
2021,St. Peters,2021A00051101037,404,183.44
2021,Rochebaucourt,2021A00052488010,899,183.63
2021,Amherstburg,2021A00053537028,2373,183.76
2021,Wellington,2021A00051308004,703,184.8
2021,Rawdon,2021A00052462037,1839,185.38
2021,Ryerson,2021A00053549024,2663,185.93
2021,L'Isle-aux-Allumettes,2021A00052484082,2067,185.94
2021,Burlington,2021A00053524002,2412,186.12
2021,Notre-Dame-de-Lourdes,2021A00051313008,732,186.3
2021,Perry,2021A00053549014,2661,186.34
2021,Petit-Lac-Sainte-Anne,2021A00052414904,1221,186.42
2021,Alberni-Clayoquot F,2021A00055923039,4577,186.53
2021,Saint-Zacharie,2021A00052428005,1666,186.56
2021,Memramcook,2021A00051307013,845,186.64
2021,Saint-Hilaire-de-Dorset,2021A00052429020,1025,186.77
2021,Saint-Fabien-de-Panet,2021A00052418015,1910,187.01
2021,Biencourt,2021A00052413055,2223,187.12
2021,Communauté maritime des Îles-de-la-Madeleine,2021A00032401,1145,187.33
2021,Métabetchouan--Lac-à-la-Croix,2021A00052493012,1485,187.49
2021,North Dumfries,2021A00053530004,2867,188.09
2021,Saint-Bruno-de-Kamouraska,2021A00052414010,1226,188.44
2021,Guérin,2021A00052485095,2200,188.52
2021,Saint-Hyacinthe,2021A00052454048,1712,188.85
2021,Belledune,2021A00051314025,790,189.18
2021,Upham,2021A00051305004,724,189.21
2021,Saint-Honoré,2021A00052494240,1595,189.38
2021,Bégin,2021A00052494250,1580,189.67
2021,Saint-Édouard-de-Fabre,2021A00052485015,2216,190.29
2021,Saint David,2021A00051302042,645,190.39
2021,Lalemant,2021A00052494926,1584,190.57
2021,"Division No.  1, Subd. Y",2021A00051001293,47,190.76
2021,Whapmagoostui,2021A00052499816,2020,190.83
2021,Southern Gulf Islands,2021A00055917029,4671,191.08
2021,Sparwood,2021A00055901006,4866,191.3
2021,Wilmot,2021A00051311018,628,191.4
2021,Saint-Hubert-de-Rivière-du-Loup,2021A00052412010,2128,192.2
2021,Notre-Dame-des-Bois,2021A00052430010,1516,192.51
2021,Forestville,2021A00052495045,1300,192.61
2021,Dunham,2021A00052446050,1087,193.86
2021,Joly,2021A00053549051,2647,193.95
2021,Penticton 1,2021A00055907803,5120,194.55
2021,L'Île-d'Orléans,2021A00032420,1270,194.58
2021,Woodstock,2021A00051311004,629,194.83
2021,Alma,2021A00052493042,1474,194.92
2021,Princeville,2021A00052432033,1265,195.01
2021,Kitigan Zibi,2021A00052483802,1448,195.06
2021,North Cowichan,2021A00055919008,4838,195.41
2021,Matane,2021A00052408053,1343,195.49
2021,Wicklow,2021A00051311031,627,195.5
2021,Cambridge Bay,2021A00056208073,5437,195.78
2021,Wakefield,2021A00051311014,626,196.31
2021,Labelle,2021A00052478120,1693,196.69
2021,Trécesson,2021A00052488075,905,196.89
2021,Saint-François-de-Sales,2021A00052491015,1502,197.2
2021,Saint-Gédéon-de-Beauce,2021A00052429013,1024,197.37
2021,Albanel,2021A00052492030,1791,197.45
2021,Litchfield,2021A00052484040,2070,198.57
2021,Russell,2021A00053502048,2701,198.78
2021,"Division No.  2, Subd. F",2021A00051002006,106,198.89
2021,Saint-Georges,2021A00052429073,1023,199.08
2021,Smooth Rock Falls,2021A00053556048,2341,199.73
2021,Faro,2021A00056001004,5359,199.89
2021,Mattawan,2021A00053548019,2610,200.12
2021,Kingston,2021A00051305014,713,200.41
2021,Bradford West Gwillimbury,2021A00053543014,2754,200.68
2021,Limerick,2021A00053512051,2426,201.04
2021,Macamic,2021A00052487058,918,202.05
2021,Cramahe,2021A00053514014,2624,202.22
2021,Emo,2021A00053559019,2715,202.28
2021,Hornepayne,2021A00053557096,2278,203.04
2021,Saint-Elzéar,2021A00052405050,1074,204.16
2021,Cap-Saint-Ignace,2021A00052418045,1905,204.32
2021,Shippagan,2021A00051315029,679,204.52
2021,Sagard,2021A00052415904,1128,204.59
2021,La Patrie,2021A00052441027,1550,204.61
2021,St. François Xavier,2021A00054610052,2988,205.14
2021,Lac-Sainte-Marie,2021A00052483020,1453,205.71
2021,Chisholm,2021A00053548031,2607,205.77
2021,Bristol,2021A00052484005,2061,206.19
2021,Bonfield,2021A00053548027,2605,206.22
2021,Whitchurch-Stouffville,2021A00053519044,2891,206.42
2021,"Annapolis, Subd. C",2021A00051205014,493,206.51
2021,Thérèse-De Blainville,2021A00032473,2187,206.52
2021,Compton,2021A00052444071,1135,206.58
2021,Lac-Brome,2021A00052446075,1091,206.9
2021,Champlain,2021A00053502010,2697,207.02
2021,Ibex Valley,2021A00056001055,5361,207.13
2021,Saint-Magloire,2021A00052428075,1664,208.61
2021,Billings,2021A00053551021,2552,208.81
2021,Lepreau,2021A00051302008,640,209.52
2021,Niagara Falls,2021A00053526043,2594,210.25
2021,Markham,2021A00053519036,2887,210.93
2021,"East River, Part 1",2021A00051102064,458,211.17
2021,Dorion,2021A00053558034,2803,211.25
